date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2002-07-11,16.16,17.9,15.86,17.77,1.269284445,180700,0.0,1.0
2002-07-10,16.26,16.5,15.85,16.29,1.163570265,111000,0.0,1.0
2002-07-09,16.45,16.75,15.6,16.25,1.160713125,209700,0.0,1.0
2002-07-08,17.53,17.53,16.35,16.46,1.17571311,139500,0.0,1.0
2002-07-05,17.0,18.19,16.99,17.87,1.276427295,143100,0.0,1.0
2002-07-03,16.5,17.0,15.65,17.0,1.2142845,354100,0.0,1.0
2002-07-02,14.75,16.74,14.55,16.42,1.17285597,644300,0.0,1.0
2002-07-01,14.0,14.65,13.9,14.39,1.027856115,327500,0.0,1.0
2002-06-28,13.45,14.19,13.45,13.99,0.999284715,659600,0.0,1.0
2002-06-27,14.13,14.26,13.21,13.21,0.943570485,272700,0.0,1.0
2002-06-26,13.49,13.95,12.9,13.84,0.98857044,208900,0.0,1.0
2002-06-25,13.84,14.1,13.26,13.5,0.96428475,281500,0.0,1.0
2002-06-24,13.71,14.2,13.4,13.7,0.97857045,183400,0.0,1.0
2002-06-21,13.75,13.85,13.27,13.71,0.979284735,167600,0.0,1.0
2002-06-20,13.6,14.56,13.3,13.4,0.9571419,436500,0.0,1.0
2002-06-19,12.76,13.95,12.5,13.32,0.95142762,391600,0.0,1.0
2002-06-18,13.14,13.15,11.79,12.75,0.910713375,772000,0.0,1.0
2002-06-17,14.19,14.83,12.85,12.91,0.922141935,346800,0.0,1.0
2002-06-14,15.15,15.2,13.72,13.81,0.986427585,341700,0.0,1.0
2002-06-13,15.46,15.71,15.12,15.16,1.08285606,183400,0.0,1.0
2002-06-12,16.15,16.55,15.25,15.3,1.09285605,128500,0.0,1.0
2002-06-11,16.19,16.64,15.8,16.15,1.153570275,71700,0.0,1.0
2002-06-10,15.89,16.45,15.89,16.19,1.156427415,34600,0.0,1.0
2002-06-07,16.49,16.49,15.45,15.66,1.11857031,97800,0.0,1.0
2002-06-06,16.1,17.25,16.08,16.55,1.182141675,164700,0.0,1.0
2002-06-05,15.55,16.23,15.5,16.06,1.14714171,109400,0.0,1.0
2002-06-04,15.9,15.96,15.55,15.65,1.117856025,221800,0.0,1.0
2002-06-03,15.12,16.09,15.07,15.8,1.1285703,225100,0.0,1.0
2002-05-31,15.1,15.1,15.0,15.07,1.076427495,604600,0.0,1.0
2002-05-30,15.51,15.51,15.0,15.0,1.0714275,725300,0.0,1.0
2002-05-29,16.3,16.3,15.2,15.45,1.103570325,482700,0.0,1.0
2002-05-28,16.99,17.25,16.2,16.2,1.1571417,472100,0.0,1.0
2002-05-24,17.0,17.15,16.76,16.94,1.20999879,793200,0.0,1.0
2002-05-23,16.19,17.4,16.04,16.75,1.196427375,7485000,0.0,1.0
